datetime,pm1,pm25,relativehumidity,temperature,um003
2026-02-03 00:00:00+07:00,29.9,48.28999996185303,74.13999977111817,28.25999994277954,7259.55
2026-02-03 01:00:00+07:00,29.46666685740153,47.79999987284342,72.79999923706055,28.56666660308838,7091.666666666667
2026-02-03 02:00:00+07:00,28.462499698003132,46.008333683013916,72.76666577657063,28.575000286102295,6637.541666666667
2026-02-03 03:00:00+07:00,29.03749990463257,47.17499955495199,73.93333307902019,28.49166663487752,6885.166666666667
2026-02-03 04:00:00+07:00,29.295833269755047,47.84583314259847,75.05416647593181,28.47499990463257,7034.958333333333
2026-02-03 05:00:00+07:00,28.287499984105427,46.104166666666664,74.625,28.408332983652752,6588.833333333333
2026-02-03 06:00:00+07:00,27.170833508173626,43.958333810170494,74.94166692097981,28.341666380564373,6126.208333333333
2026-02-03 07:00:00+07:00,26.97083330154419,43.820833365122475,74.92500019073486,28.37916644414266,6068.0
2026-02-03 08:00:00+07:00,29.070833603541057,46.941666762034096,75.24166647593181,28.591667016347248,6915.75
2026-02-03 09:00:00+07:00,32.86428587777274,54.25,74.40714263916016,28.592857360839844,8500.57142857143
2026-02-03 10:00:00+07:00,40.72499990463257,68.72499752044678,72.89999961853027,29.22499942779541,10857.0
2026-02-03 14:00:00+07:00,30.700000127156574,49.59999910990397,73.31666564941406,29.283333778381348,7564.833333333333
2026-02-03 15:00:00+07:00,30.45909092643044,48.890908848155625,72.31363608620383,29.44545433738015,7450.181818181818
2026-02-03 16:00:00+07:00,29.53333346048991,47.350000063578285,72.52083333333333,29.700000762939453,7110.25
2026-02-03 17:00:00+07:00,24.420833190282185,39.73749955495199,73.3125,29.65000057220459,5254.666666666667
2026-02-03 18:00:00+07:00,25.56249984105428,42.05000019073486,74.64166641235352,29.612500429153442,5649.041666666667
2026-02-03 19:00:00+07:00,29.41249982515971,48.18749952316284,76.17083263397217,29.3125,7106.166666666667
2026-02-03 20:00:00+07:00,28.295833428700764,46.48750019073486,65.9791669845581,27.170833031336468,6633.666666666667
2026-02-03 21:00:00+07:00,28.108333269755047,46.27916669845581,72.1083329518636,28.1833332379659,6548.208333333333
2026-02-03 22:00:00+07:00,28.09583314259847,46.02499977747599,74.23333326975505,28.291666746139526,6508.041666666667
2026-02-03 23:00:00+07:00,29.045454718849875,47.81363660638983,75.99545496160334,28.354545419866387,6934.772727272727
2026-02-04 00:00:00+07:00,29.570833285649616,48.4833337465922,76.71249993642171,28.241666475931805,7124.291666666667
2026-02-04 01:00:00+07:00,27.300000190734863,44.78333330154419,77.6875,28.166666666666668,6218.541666666667
2026-02-04 02:00:00+07:00,26.28333330154419,43.25833320617676,78.66249942779541,28.0666667620341,5807.791666666667
2026-02-04 03:00:00+07:00,24.25000015894572,40.15416622161865,79.57499980926514,28.083333651224773,5167.5
2026-02-04 04:00:00+07:00,22.86666663487752,37.91666634877523,79.81249968210857,27.983333349227905,4738.375
