datetime,pm1,pm25,relativehumidity,temperature,um003
2025-11-03 12:00:00+07:00,31.614999961853027,51.79499988555908,73.05000076293945,30.840000057220458,7905.9
2025-11-03 13:00:00+07:00,22.679166714350384,36.399999936421715,70.14583333333333,31.766666491826374,4696.791666666667
2025-11-03 14:00:00+07:00,17.263636242259633,27.627273126081988,67.60909097844905,32.19545425068248,3310.2272727272725
2025-11-03 15:00:00+07:00,19.516666571299236,31.108333428700764,68.56666628519694,32.15000049273173,3855.0416666666665
2025-11-03 16:00:00+07:00,17.675000031789143,28.42916663487752,71.04583263397217,31.4416667620341,3445.3333333333335
2025-11-03 17:00:00+07:00,17.1875,28.00000007947286,73.61666679382324,30.75,3329.4166666666665
2025-11-03 18:00:00+07:00,14.777272701263428,24.99090896953236,76.95909118652344,29.90000022541393,2909.2272727272725
2025-11-03 19:00:00+07:00,12.837499856948853,22.137499968210857,78.4375,29.808333158493042,2533.7083333333335
2025-11-03 20:00:00+07:00,16.420833468437195,28.43333339691162,76.61666711171468,29.870833158493042,3490.375
2025-11-03 21:00:00+07:00,11.108333428700766,19.59583330154419,77.12083339691162,29.24999984105428,2230.1666666666665
2025-11-03 22:00:00+07:00,14.9863638010892,25.67727279663086,77.20909049294211,29.05454566261985,3183.409090909091
2025-11-03 23:00:00+07:00,11.275000055631002,18.791666666666668,74.94166692097981,29.09583369890849,2266.5
2025-11-04 00:00:00+07:00,11.12083331743876,18.287500143051147,65.87500015894572,28.604166905085247,2236.5416666666665
2025-11-04 01:00:00+07:00,9.09583338101705,15.22083330154419,68.85000006357829,28.67916711171468,1894.4166666666667
2025-11-04 02:00:00+07:00,8.48333336909612,14.166666666666666,70.45000044504802,28.691667238871258,1783.5
2025-11-04 03:00:00+07:00,9.850000023841858,16.525000135103863,71.04166666666667,28.662500619888306,1997.4583333333333
2025-11-04 04:00:00+07:00,15.483333349227905,26.445833524068195,72.07916641235352,28.583333651224773,2996.7916666666665
2025-11-04 05:00:00+07:00,18.138889100816513,30.316666709052193,74.55555470784505,28.47777769300673,3480.1666666666665
2025-11-04 06:00:00+07:00,18.045833508173626,30.30833347638448,78.52499930063884,28.34999990463257,3483.1666666666665
2025-11-04 07:00:00+07:00,18.320833603541057,30.974999745686848,78.50000063578288,28.50000015894572,3546.8333333333335
2025-11-04 08:00:00+07:00,15.891666650772095,26.449999968210857,77.61250019073486,28.820833524068195,3093.5416666666665
2025-11-04 09:00:00+07:00,14.072727116671475,22.259090770374645,73.0772722417658,29.70454536784779,2787.1363636363635
2025-11-04 10:00:00+07:00,15.987499992052713,26.66249982515971,75.05416647593181,30.0666667620341,3111.6666666666665
2025-11-04 11:00:00+07:00,8.258333325386047,13.587499936421713,69.95833333333333,30.950000047683716,1738.0416666666667
2025-11-04 12:00:00+07:00,11.133333285649618,17.854166587193806,66.37083339691162,31.28333330154419,2248.8333333333335
2025-11-04 13:00:00+07:00,9.712500005960464,15.437499940395355,62.80625057220459,31.5,1977.1875
2025-11-04 14:00:00+07:00,6.57083335518837,10.904166678587595,60.320833365122475,31.583333651224773,1466.9166666666667
2025-11-04 15:00:00+07:00,5.9666666984558105,11.099999964237213,61.02499977747599,31.291666905085247,1368.125
2025-11-04 16:00:00+07:00,7.72083334128062,13.000000178813934,63.00000015894572,31.17500066757202,1650.4583333333333
2025-11-04 17:00:00+07:00,16.600000023841858,26.483333269755047,65.51250044504802,30.75,3203.75
2025-11-04 18:00:00+07:00,15.641666690508524,25.416666587193806,61.68333339691162,29.854166507720947,3117.3333333333335
