datetime,pm1,pm25,relativehumidity,temperature,um003
2026-04-02 02:00:00+07:00,17.7,29.2,64.0,26.2,3406.0
2026-04-02 03:00:00+07:00,16.4,26.8,66.0,26.0,3151.0
2026-04-02 04:00:00+07:00,15.1,24.5,66.0,25.8,2908.0
2026-04-02 05:00:00+07:00,13.6,22.2,66.0,25.8,2663.0
2026-04-02 06:00:00+07:00,12.4,20.5,66.0,25.7,2468.0
2026-04-02 07:00:00+07:00,11.0,18.1,66.0,25.7,2209.0
2026-04-02 08:00:00+07:00,9.6,15.9,65.0,25.7,1972.0
2026-04-02 09:00:00+07:00,8.6,14.1,64.0,25.9,1799.0
2026-04-02 10:00:00+07:00,15.6,25.1,49.0,25.8,3026.0
2026-04-02 11:00:00+07:00,19.5,31.1,39.0,26.8,3813.0
2026-04-02 12:00:00+07:00,18.6,30.8,48.0,27.2,3663.0
2026-04-02 13:00:00+07:00,15.5,26.2,56.0,28.3,3008.0
2026-04-02 14:00:00+07:00,69.6,119.5,62.0,28.6,17535.0
2026-04-02 15:00:00+07:00,39.9,66.3,51.0,28.4,10721.0
2026-04-02 16:00:00+07:00,30.7,48.7,60.0,28.3,7675.0
2026-04-02 17:00:00+07:00,27.7,44.2,62.0,28.3,6473.0
2026-04-02 18:00:00+07:00,24.2,38.5,54.0,28.4,5223.0
2026-04-02 19:00:00+07:00,21.8,34.1,45.0,27.9,4439.0
2026-04-02 20:00:00+07:00,19.6,30.6,46.0,27.4,3841.0
2026-04-02 21:00:00+07:00,18.2,28.7,54.0,27.1,3520.0
2026-04-02 22:00:00+07:00,18.8,29.9,61.0,27.1,3633.0
2026-04-02 23:00:00+07:00,17.9,28.4,63.0,26.9,3448.0
2026-04-03 00:00:00+07:00,17.2,27.3,64.0,26.7,3314.0
2026-04-03 01:00:00+07:00,17.5,27.8,61.0,26.4,3383.0
2026-04-03 02:00:00+07:00,20.5,32.8,46.0,25.1,4064.0
2026-04-03 03:00:00+07:00,17.7,28.0,51.0,26.5,3395.0
2026-04-03 04:00:00+07:00,15.9,25.4,54.0,26.6,3053.0
2026-04-03 05:00:00+07:00,14.2,23.0,56.0,26.6,2779.0
2026-04-03 06:00:00+07:00,13.1,21.5,57.0,26.5,2606.0
2026-04-03 07:00:00+07:00,12.4,19.8,58.0,26.4,2457.0
2026-04-03 08:00:00+07:00,11.6,18.6,59.0,26.3,2314.0
2026-04-03 09:00:00+07:00,13.5,22.4,57.0,26.1,2669.0
2026-04-03 10:00:00+07:00,21.4,35.5,41.0,26.3,4346.0
2026-04-03 11:00:00+07:00,21.1,35.5,33.0,28.0,4297.0
2026-04-03 12:00:00+07:00,23.3,39.0,34.0,28.1,4948.0
2026-04-03 13:00:00+07:00,21.3,34.9,38.0,28.3,4340.0
2026-04-03 14:00:00+07:00,21.0,34.5,45.0,28.2,4265.0
2026-04-03 15:00:00+07:00,23.0,37.6,41.0,28.1,4840.0
2026-04-03 16:00:00+07:00,23.6,37.3,40.0,28.1,4959.0
2026-04-03 17:00:00+07:00,22.3,35.1,44.0,28.1,4572.0
2026-04-03 18:00:00+07:00,20.8,32.6,49.0,28.1,4148.0
2026-04-03 19:00:00+07:00,23.5,37.4,49.0,27.5,5057.0
2026-04-03 20:00:00+07:00,31.1,50.7,48.0,27.0,7831.0
2026-04-03 21:00:00+07:00,26.4,43.5,52.0,27.1,6010.0
2026-04-03 22:00:00+07:00,24.8,41.0,54.0,26.9,5471.0
2026-04-03 23:00:00+07:00,24.6,40.1,53.0,26.7,5365.0
2026-04-04 00:00:00+07:00,26.0,41.7,46.0,26.2,5743.0
2026-04-04 01:00:00+07:00,24.3,38.8,44.0,25.0,5169.0
2026-04-04 02:00:00+07:00,22.3,35.5,43.0,24.6,4525.0
2026-04-04 03:00:00+07:00,19.3,30.6,48.0,25.6,3718.0
2026-04-04 04:00:00+07:00,18.1,28.9,52.0,26.0,3449.0
2026-04-04 05:00:00+07:00,17.2,27.6,56.0,25.9,3303.0
2026-04-04 06:00:00+07:00,16.5,26.6,58.0,25.7,3162.0
2026-04-04 07:00:00+07:00,15.4,24.9,59.0,25.6,2969.0
2026-04-04 08:00:00+07:00,16.7,27.1,60.0,25.7,3293.0
2026-04-04 09:00:00+07:00,20.5,33.4,51.0,24.4,4079.0
2026-04-04 10:00:00+07:00,17.8,29.3,50.0,25.7,3438.0
2026-04-04 11:00:00+07:00,14.7,24.4,52.0,27.5,2861.0
2026-04-04 12:00:00+07:00,13.4,21.9,53.0,27.5,2644.0
2026-04-04 13:00:00+07:00,12.3,20.5,53.0,27.5,2454.0
2026-04-04 14:00:00+07:00,11.8,19.6,53.0,27.5,2349.0
2026-04-04 15:00:00+07:00,10.8,18.0,54.0,27.3,2191.0
2026-04-04 16:00:00+07:00,10.1,17.2,54.0,27.2,2091.0
2026-04-04 17:00:00+07:00,9.9,16.4,55.0,26.9,2015.0
2026-04-04 18:00:00+07:00,9.3,15.4,57.0,26.6,1911.0
2026-04-04 19:00:00+07:00,9.2,15.4,58.0,26.2,1916.0
2026-04-04 20:00:00+07:00,9.2,15.2,58.0,26.0,1886.0
2026-04-04 21:00:00+07:00,9.3,15.7,58.0,25.9,1931.0
2026-04-04 22:00:00+07:00,9.8,16.1,58.0,25.7,1993.0
2026-04-04 23:00:00+07:00,9.8,16.2,58.0,25.7,2017.0
2026-04-05 00:00:00+07:00,9.9,16.6,58.0,25.6,2026.0
2026-04-05 01:00:00+07:00,10.1,16.5,58.0,25.5,2040.0
2026-04-05 02:00:00+07:00,10.5,17.2,58.0,25.4,2105.0
2026-04-05 03:00:00+07:00,10.4,17.1,58.0,25.3,2104.0
2026-04-05 04:00:00+07:00,10.2,16.6,58.0,25.2,2056.0
2026-04-05 05:00:00+07:00,10.3,17.2,58.0,25.2,2067.0
2026-04-05 06:00:00+07:00,9.6,15.8,58.0,25.1,1974.0
2026-04-05 07:00:00+07:00,9.4,15.6,58.0,25.0,1908.0
2026-04-05 08:00:00+07:00,9.1,15.4,57.0,25.1,1879.0
2026-04-05 09:00:00+07:00,8.9,15.0,56.0,25.4,1825.0
2026-04-05 10:00:00+07:00,8.3,13.7,54.0,26.1,1731.0
2026-04-05 11:00:00+07:00,7.7,13.2,52.0,26.8,1656.0
2026-04-05 12:00:00+07:00,7.5,12.7,52.0,26.8,1615.0
2026-04-05 13:00:00+07:00,7.1,12.2,52.0,26.8,1549.0
2026-04-05 14:00:00+07:00,6.8,11.5,53.0,26.5,1498.0
2026-04-05 15:00:00+07:00,6.5,11.1,54.0,26.4,1449.0
2026-04-05 16:00:00+07:00,6.4,10.9,53.0,26.7,1427.0
2026-04-05 17:00:00+07:00,6.3,10.9,54.0,26.4,1413.0
2026-04-05 18:00:00+07:00,6.4,10.9,55.0,26.1,1431.0
2026-04-05 19:00:00+07:00,6.7,11.5,56.0,25.8,1482.0
2026-04-05 20:00:00+07:00,6.8,11.7,56.0,25.5,1507.0
2026-04-05 21:00:00+07:00,7.0,11.7,57.0,25.2,1513.0
2026-04-05 22:00:00+07:00,7.2,12.3,57.0,25.1,1557.0
2026-04-05 23:00:00+07:00,8.3,14.0,57.0,24.9,1741.0
2026-04-06 00:00:00+07:00,9.4,15.7,58.0,24.9,1931.0
2026-04-06 01:00:00+07:00,9.7,16.2,58.0,24.8,1977.0
2026-04-06 02:00:00+07:00,10.0,16.5,58.0,24.8,2016.0
2026-04-06 03:00:00+07:00,10.2,17.0,58.0,24.7,2076.0
2026-04-06 04:00:00+07:00,10.4,17.6,57.0,24.6,2110.0
2026-04-06 05:00:00+07:00,9.9,16.4,57.0,24.5,2004.0
2026-04-06 06:00:00+07:00,9.3,15.5,57.0,24.4,1890.0
2026-04-06 07:00:00+07:00,8.3,14.0,57.0,24.2,1729.0
2026-04-06 08:00:00+07:00,7.5,12.8,57.0,24.3,1609.0
2026-04-06 09:00:00+07:00,6.7,11.6,56.0,24.4,1470.0
2026-04-06 10:00:00+07:00,6.0,10.4,54.0,25.3,1349.0
2026-04-06 11:00:00+07:00,5.4,9.5,51.0,26.4,1249.0
2026-04-06 12:00:00+07:00,5.0,9.3,51.0,26.4,1211.0
2026-04-06 13:00:00+07:00,4.9,8.8,51.0,26.4,1162.0
2026-04-06 14:00:00+07:00,4.6,8.5,51.0,26.2,1134.0
2026-04-06 15:00:00+07:00,4.5,8.3,52.0,26.1,1107.0
2026-04-06 16:00:00+07:00,4.7,8.5,52.0,26.0,1141.0
2026-04-06 17:00:00+07:00,4.7,8.7,52.0,26.1,1142.0
2026-04-06 18:00:00+07:00,4.8,8.7,52.0,26.2,1159.0
2026-04-06 19:00:00+07:00,4.7,8.6,53.0,25.8,1139.0
2026-04-06 20:00:00+07:00,4.8,8.6,55.0,25.3,1164.0
2026-04-06 21:00:00+07:00,5.1,9.0,56.0,25.1,1198.0
2026-04-06 22:00:00+07:00,5.1,9.0,56.0,24.9,1190.0
2026-04-06 23:00:00+07:00,5.3,9.5,56.0,24.8,1249.0
2026-04-07 00:00:00+07:00,5.8,10.1,56.0,24.7,1300.0
2026-04-07 01:00:00+07:00,6.4,11.6,59.0,24.6,1430.0
2026-04-07 02:00:00+07:00,8.9,16.7,74.0,24.8,1870.0
2026-04-07 03:00:00+07:00,8.0,14.9,73.0,24.8,1723.0
2026-04-07 04:00:00+07:00,7.8,14.2,72.0,24.6,1680.0
2026-04-07 05:00:00+07:00,8.0,14.4,71.0,24.5,1699.0
2026-04-07 06:00:00+07:00,7.9,13.8,70.0,24.4,1663.0
2026-04-07 07:00:00+07:00,7.8,13.9,70.0,24.3,1668.0
2026-04-07 08:00:00+07:00,7.6,13.5,70.0,24.4,1628.0
2026-04-07 09:00:00+07:00,7.6,13.5,69.0,24.6,1636.0
2026-04-07 10:00:00+07:00,46.9,83.5,61.0,24.4,11678.0
2026-04-07 11:00:00+07:00,31.7,53.9,50.0,25.4,7804.0
2026-04-07 12:00:00+07:00,18.7,31.6,53.0,26.3,3709.0
2026-04-07 13:00:00+07:00,12.8,21.7,58.0,26.6,2535.0
2026-04-07 14:00:00+07:00,13.9,24.0,52.0,26.0,2736.0
2026-04-07 15:00:00+07:00,19.9,33.1,51.0,25.8,4137.0
2026-04-07 16:00:00+07:00,17.6,29.3,53.0,26.0,3378.0
2026-04-07 17:00:00+07:00,16.6,27.8,52.0,26.2,3178.0
2026-04-07 18:00:00+07:00,13.7,23.8,62.0,26.7,2722.0
2026-04-07 19:00:00+07:00,15.7,27.1,59.0,26.2,3056.0
2026-04-07 20:00:00+07:00,14.8,24.9,60.0,25.6,2874.0
2026-04-07 21:00:00+07:00,15.1,25.8,69.0,25.7,2922.0
2026-04-07 22:00:00+07:00,18.4,30.9,62.0,25.3,3545.0
2026-04-07 23:00:00+07:00,16.7,28.2,69.0,25.4,3190.0
2026-04-08 00:00:00+07:00,15.4,26.4,73.0,25.4,2988.0
2026-04-08 01:00:00+07:00,14.0,24.1,74.0,25.3,2759.0
2026-04-08 02:00:00+07:00,14.4,24.6,70.0,25.0,2786.0
2026-04-08 03:00:00+07:00,14.9,25.1,61.0,24.3,2842.0
2026-04-08 04:00:00+07:00,13.7,22.9,66.0,24.6,2640.0
2026-04-08 05:00:00+07:00,12.4,21.3,69.0,24.7,2477.0
2026-04-08 06:00:00+07:00,11.6,19.6,70.0,24.7,2310.0
2026-04-08 07:00:00+07:00,10.7,18.2,70.0,24.7,2139.0
2026-04-08 08:00:00+07:00,9.8,16.8,70.0,24.8,2001.0
2026-04-08 09:00:00+07:00,9.8,16.7,65.0,24.1,1992.0
2026-04-08 10:00:00+07:00,9.3,15.9,61.0,24.3,1914.0
2026-04-08 11:00:00+07:00,8.5,14.4,63.0,25.4,1767.0
2026-04-08 12:00:00+07:00,8.0,14.1,66.0,26.0,1708.0
2026-04-08 13:00:00+07:00,7.7,13.6,65.0,26.5,1643.0
2026-04-08 14:00:00+07:00,8.9,16.3,65.0,26.7,1889.0
2026-04-08 15:00:00+07:00,8.2,15.0,67.0,26.7,1760.0
2026-04-08 16:00:00+07:00,7.8,14.6,68.0,26.4,1694.0
2026-04-08 17:00:00+07:00,7.9,14.6,64.0,26.0,1709.0
2026-04-08 18:00:00+07:00,9.2,16.2,56.0,25.3,1905.0
2026-04-08 19:00:00+07:00,8.7,15.3,60.0,25.4,1813.0
2026-04-08 20:00:00+07:00,8.1,14.3,63.0,25.1,1721.0
2026-04-08 21:00:00+07:00,10.6,18.4,63.0,24.3,2123.0
2026-04-08 22:00:00+07:00,8.8,15.8,65.0,24.8,1857.0
2026-04-08 23:00:00+07:00,7.7,13.5,66.0,24.8,1645.0
2026-04-09 00:00:00+07:00,6.4,11.5,65.0,24.5,1418.0
2026-04-09 01:00:00+07:00,3.2,6.5,61.0,23.8,879.0
2026-04-09 02:00:00+07:00,2.7,5.6,63.0,24.1,783.0
2026-04-09 03:00:00+07:00,2.8,5.9,67.0,24.0,801.0
2026-04-09 04:00:00+07:00,2.6,5.7,70.0,24.1,773.0
2026-04-09 05:00:00+07:00,2.3,5.0,70.0,24.0,712.0
2026-04-09 06:00:00+07:00,1.8,4.1,69.0,23.9,620.0
2026-04-09 07:00:00+07:00,1.5,3.4,69.0,23.8,554.0
2026-04-09 08:00:00+07:00,1.1,2.9,69.0,23.8,488.0
2026-04-09 09:00:00+07:00,1.0,2.6,69.0,23.8,457.0
2026-04-09 10:00:00+07:00,0.8,2.3,68.0,24.1,426.0
2026-04-09 11:00:00+07:00,0.6,2.2,67.0,24.5,400.0
2026-04-09 12:00:00+07:00,0.6,2.2,62.0,23.9,404.0
2026-04-09 13:00:00+07:00,1.8,4.5,68.0,24.7,635.0
2026-04-09 14:00:00+07:00,3.1,6.5,71.0,23.9,854.0
2026-04-09 15:00:00+07:00,1.9,4.4,70.0,23.9,636.0
2026-04-09 16:00:00+07:00,5.4,10.1,74.0,24.5,1261.0
2026-04-09 17:00:00+07:00,6.9,11.9,75.0,24.6,1537.0
2026-04-09 18:00:00+07:00,4.7,8.9,75.0,24.2,1151.0
2026-04-09 19:00:00+07:00,4.2,8.4,75.0,23.9,1065.0
2026-04-09 20:00:00+07:00,4.3,8.2,75.0,23.6,1054.0
2026-04-09 21:00:00+07:00,4.1,8.1,76.0,23.6,1038.0
2026-04-09 22:00:00+07:00,4.6,8.4,78.0,23.6,1092.0
2026-04-09 23:00:00+07:00,4.6,8.6,77.0,23.6,1112.0
2026-04-10 00:00:00+07:00,4.7,8.8,75.0,23.5,1118.0
2026-04-10 01:00:00+07:00,3.7,7.2,65.0,22.2,910.0
2026-04-10 02:00:00+07:00,2.8,5.8,68.0,23.0,759.0
2026-04-10 03:00:00+07:00,2.5,5.1,71.0,23.2,712.0
2026-04-10 04:00:00+07:00,2.1,4.6,73.0,23.2,650.0
2026-04-10 05:00:00+07:00,1.8,4.1,73.0,23.2,591.0
2026-04-10 06:00:00+07:00,1.3,3.2,73.0,23.1,500.0
2026-04-10 07:00:00+07:00,1.1,3.0,73.0,23.1,463.0
2026-04-10 08:00:00+07:00,1.3,3.3,72.0,23.2,506.0
2026-04-10 09:00:00+07:00,1.5,3.5,71.0,23.7,560.0
2026-04-10 10:00:00+07:00,1.4,3.3,70.0,24.3,537.0
2026-04-10 11:00:00+07:00,1.6,3.6,62.0,24.3,577.0
2026-04-10 12:00:00+07:00,1.2,3.0,63.0,24.9,512.0
2026-04-10 13:00:00+07:00,3.4,7.0,57.0,24.7,911.0
2026-04-10 14:00:00+07:00,8.7,16.3,51.0,24.4,1871.0
2026-04-10 15:00:00+07:00,6.9,13.2,53.0,24.8,1520.0
2026-04-10 16:00:00+07:00,5.5,10.4,59.0,25.0,1291.0
2026-04-10 17:00:00+07:00,5.1,9.7,62.0,25.1,1205.0
2026-04-10 18:00:00+07:00,7.7,14.1,56.0,24.7,1664.0
2026-04-10 19:00:00+07:00,8.6,15.0,53.0,24.4,1778.0
2026-04-10 20:00:00+07:00,7.3,12.6,59.0,24.5,1570.0
2026-04-10 21:00:00+07:00,11.6,18.9,64.0,24.3,2360.0
2026-04-10 22:00:00+07:00,10.4,17.7,66.0,24.2,2133.0
2026-04-10 23:00:00+07:00,9.6,16.4,67.0,24.0,1985.0
2026-04-11 00:00:00+07:00,9.6,16.2,67.0,24.0,1953.0
2026-04-11 01:00:00+07:00,8.4,14.6,63.0,23.5,1756.0
2026-04-11 02:00:00+07:00,6.7,11.4,57.0,23.2,1430.0
2026-04-11 03:00:00+07:00,5.8,10.2,63.0,23.3,1297.0
2026-04-11 04:00:00+07:00,5.2,9.5,64.0,23.4,1174.0
2026-04-11 05:00:00+07:00,5.0,8.9,66.0,23.3,1141.0
2026-04-11 06:00:00+07:00,4.7,8.6,67.0,23.3,1109.0
2026-04-11 07:00:00+07:00,4.4,8.0,66.0,23.2,1033.0
2026-04-11 08:00:00+07:00,6.3,10.9,64.0,23.0,1393.0
2026-04-11 09:00:00+07:00,7.6,12.7,55.0,21.1,1570.0
2026-04-11 10:00:00+07:00,5.5,9.6,51.0,21.3,1188.0
2026-04-11 11:00:00+07:00,4.2,7.5,53.0,23.5,995.0
2026-04-11 12:00:00+07:00,4.8,9.3,56.0,24.6,1135.0
2026-04-11 13:00:00+07:00,6.0,11.6,51.0,24.7,1357.0
2026-04-11 14:00:00+07:00,4.8,9.5,54.0,25.0,1150.0
2026-04-11 15:00:00+07:00,4.5,8.6,57.0,24.6,1094.0
2026-04-11 16:00:00+07:00,4.3,8.2,60.0,24.0,1060.0
2026-04-11 17:00:00+07:00,4.6,8.5,62.0,24.3,1092.0
2026-04-11 18:00:00+07:00,5.3,9.4,68.0,24.5,1202.0
2026-04-11 19:00:00+07:00,4.9,9.0,65.0,24.1,1162.0
2026-04-11 20:00:00+07:00,4.3,8.0,53.0,22.4,1035.0
2026-04-11 21:00:00+07:00,4.0,7.4,63.0,23.6,971.0
2026-04-11 22:00:00+07:00,4.9,8.9,68.0,23.8,1139.0
2026-04-11 23:00:00+07:00,8.1,14.4,62.0,23.0,1684.0
2026-04-12 00:00:00+07:00,8.0,14.1,73.0,23.4,1686.0
2026-04-12 01:00:00+07:00,7.1,12.7,74.0,23.3,1518.0
2026-04-12 02:00:00+07:00,6.2,11.1,74.0,23.2,1350.0
2026-04-12 03:00:00+07:00,5.0,9.1,73.0,23.1,1143.0
2026-04-12 04:00:00+07:00,4.0,7.5,73.0,23.0,973.0
2026-04-12 05:00:00+07:00,3.4,6.5,73.0,22.9,856.0
2026-04-12 06:00:00+07:00,2.8,5.5,72.0,22.8,748.0
2026-04-12 07:00:00+07:00,2.2,4.6,71.0,22.8,653.0
2026-04-12 08:00:00+07:00,1.9,4.0,70.0,22.9,580.0
2026-04-12 09:00:00+07:00,1.6,3.5,69.0,23.0,545.0
2026-04-12 10:00:00+07:00,3.5,6.9,58.0,24.3,893.0
2026-04-12 11:00:00+07:00,7.0,13.7,43.0,24.8,1551.0
2026-04-12 12:00:00+07:00,6.8,12.6,43.0,24.7,1491.0
2026-04-12 13:00:00+07:00,5.3,10.3,58.0,25.0,1251.0
2026-04-12 14:00:00+07:00,4.7,9.2,61.0,24.9,1130.0
2026-04-12 15:00:00+07:00,5.2,9.7,52.0,24.6,1213.0
2026-04-12 16:00:00+07:00,4.4,8.4,60.0,24.9,1086.0
2026-04-12 17:00:00+07:00,4.2,7.8,64.0,25.0,1054.0
2026-04-12 18:00:00+07:00,5.0,9.2,47.0,25.7,1203.0
2026-04-12 19:00:00+07:00,6.8,12.0,44.0,24.6,1474.0
2026-04-12 20:00:00+07:00,6.9,12.3,55.0,24.5,1510.0
2026-04-12 21:00:00+07:00,15.0,25.9,51.0,23.7,2883.0
2026-04-12 22:00:00+07:00,16.0,27.2,53.0,23.6,3047.0
2026-04-12 23:00:00+07:00,14.1,24.1,58.0,23.7,2731.0
2026-04-13 00:00:00+07:00,13.0,22.3,61.0,23.6,2553.0
2026-04-13 01:00:00+07:00,15.0,25.2,55.0,22.6,2859.0
2026-04-13 02:00:00+07:00,13.2,22.1,52.0,22.4,2529.0
2026-04-13 03:00:00+07:00,11.1,18.5,57.0,22.9,2176.0
2026-04-13 04:00:00+07:00,10.0,16.8,61.0,23.0,2008.0
2026-04-13 05:00:00+07:00,9.3,15.5,63.0,22.8,1848.0
2026-04-13 06:00:00+07:00,8.7,14.5,64.0,22.6,1758.0
2026-04-13 07:00:00+07:00,8.0,13.6,64.0,22.7,1642.0
2026-04-13 08:00:00+07:00,7.3,12.4,65.0,22.8,1520.0
2026-04-13 09:00:00+07:00,6.6,11.4,65.0,23.0,1393.0
2026-04-13 10:00:00+07:00,8.8,15.9,53.0,24.3,1803.0
2026-04-13 11:00:00+07:00,12.3,22.6,39.0,24.8,2429.0
2026-04-13 12:00:00+07:00,8.7,15.8,45.0,24.7,1823.0
2026-04-13 13:00:00+07:00,7.3,12.9,52.0,24.8,1559.0
2026-04-13 14:00:00+07:00,9.7,18.0,56.0,24.9,2013.0
2026-04-13 15:00:00+07:00,9.5,18.1,46.0,24.9,1993.0
2026-04-13 16:00:00+07:00,7.4,13.7,54.0,24.9,1595.0
2026-04-13 17:00:00+07:00,6.5,12.0,60.0,25.1,1443.0
2026-04-13 18:00:00+07:00,5.9,10.9,58.0,25.3,1356.0
2026-04-13 19:00:00+07:00,5.4,10.2,61.0,24.6,1250.0
2026-04-13 20:00:00+07:00,5.4,10.0,62.0,24.0,1245.0
2026-04-13 21:00:00+07:00,12.1,20.8,51.0,23.5,2412.0
2026-04-13 22:00:00+07:00,19.3,32.0,52.0,23.2,3858.0
2026-04-13 23:00:00+07:00,14.3,24.8,57.0,23.7,2781.0
2026-04-14 00:00:00+07:00,12.8,22.3,62.0,23.2,2511.0
2026-04-14 01:00:00+07:00,11.3,19.6,67.0,22.5,2251.0
2026-04-14 02:00:00+07:00,9.9,17.2,69.0,22.2,1982.0
2026-04-14 03:00:00+07:00,8.8,15.1,70.0,21.9,1766.0
2026-04-14 04:00:00+07:00,7.3,12.4,72.0,21.8,1517.0
2026-04-14 05:00:00+07:00,6.2,10.7,72.0,21.7,1310.0
2026-04-14 06:00:00+07:00,5.0,8.9,72.0,21.6,1116.0
2026-04-14 07:00:00+07:00,4.4,7.8,72.0,21.5,1004.0
2026-04-14 08:00:00+07:00,3.7,6.8,71.0,21.6,896.0
2026-04-14 09:00:00+07:00,3.3,6.1,69.0,22.0,820.0
2026-04-14 10:00:00+07:00,3.7,6.9,60.0,23.4,923.0
2026-04-14 11:00:00+07:00,4.2,7.8,40.0,24.3,1038.0
2026-04-14 12:00:00+07:00,4.3,9.0,39.0,24.6,1087.0
2026-04-14 13:00:00+07:00,4.6,9.8,57.0,25.3,1141.0
2026-04-14 14:00:00+07:00,12.1,23.3,59.0,25.1,2431.0
2026-04-14 15:00:00+07:00,5.4,10.9,46.0,25.0,1288.0
2026-04-14 16:00:00+07:00,4.0,8.0,45.0,24.9,1022.0
2026-04-14 17:00:00+07:00,3.8,7.8,58.0,25.3,982.0
2026-04-14 18:00:00+07:00,3.4,7.1,61.0,26.1,938.0
2026-04-14 19:00:00+07:00,3.3,6.7,63.0,25.3,898.0
2026-04-14 20:00:00+07:00,4.9,9.2,47.0,24.1,1170.0
2026-04-14 21:00:00+07:00,29.2,49.1,55.0,23.9,7038.0
2026-04-14 22:00:00+07:00,20.9,36.1,62.0,24.0,4259.0
2026-04-14 23:00:00+07:00,16.7,29.7,65.0,23.8,3246.0
2026-04-15 00:00:00+07:00,13.2,24.4,67.0,23.7,2635.0
2026-04-15 01:00:00+07:00,11.2,20.2,68.0,23.4,2249.0
2026-04-15 02:00:00+07:00,9.7,17.4,67.0,23.2,1995.0
2026-04-15 03:00:00+07:00,8.2,14.7,67.0,23.0,1709.0
2026-04-15 04:00:00+07:00,6.7,12.0,68.0,22.9,1461.0
2026-04-15 05:00:00+07:00,5.5,10.1,68.0,22.8,1242.0
2026-04-15 06:00:00+07:00,4.5,8.5,67.0,22.7,1060.0
2026-04-15 07:00:00+07:00,3.7,7.1,67.0,22.7,917.0
2026-04-15 08:00:00+07:00,3.2,6.0,66.0,22.7,822.0
2026-04-15 09:00:00+07:00,2.7,5.4,65.0,22.9,745.0
2026-04-15 10:00:00+07:00,3.4,6.6,46.0,24.2,902.0
2026-04-15 11:00:00+07:00,5.7,10.0,37.0,25.2,1324.0
2026-04-15 12:00:00+07:00,5.0,9.2,40.0,25.2,1205.0
2026-04-15 13:00:00+07:00,4.9,9.3,50.0,25.3,1197.0
2026-04-15 14:00:00+07:00,19.7,32.5,59.0,25.3,4275.0
2026-04-15 15:00:00+07:00,16.0,28.6,57.0,25.4,3212.0
2026-04-15 16:00:00+07:00,12.1,23.1,54.0,25.4,2493.0
2026-04-15 17:00:00+07:00,9.8,18.4,51.0,25.2,2086.0
2026-04-15 18:00:00+07:00,8.3,15.4,49.0,25.4,1818.0
2026-04-15 19:00:00+07:00,8.4,14.7,47.0,25.0,1812.0
2026-04-15 20:00:00+07:00,9.2,17.0,54.0,24.8,1964.0
2026-04-15 21:00:00+07:00,14.9,26.8,54.0,24.5,2932.0
2026-04-15 22:00:00+07:00,13.5,24.6,63.0,24.5,2683.0
2026-04-15 23:00:00+07:00,12.8,22.0,69.0,24.5,2527.0
2026-04-16 00:00:00+07:00,11.9,20.8,71.0,24.5,2382.0
2026-04-16 01:00:00+07:00,10.7,18.9,71.0,24.2,2166.0
2026-04-16 02:00:00+07:00,10.0,17.5,70.0,23.8,2037.0
2026-04-16 03:00:00+07:00,9.3,16.1,71.0,23.7,1899.0
2026-04-16 04:00:00+07:00,8.5,14.7,71.0,23.6,1773.0
2026-04-16 05:00:00+07:00,7.8,13.6,71.0,23.5,1633.0
2026-04-16 06:00:00+07:00,7.2,12.5,70.0,23.5,1529.0
2026-04-16 07:00:00+07:00,6.8,11.7,70.0,23.3,1449.0
