datetime,pm1,pm25,relativehumidity,temperature,um003
2025-12-16 14:00:00+07:00,15.890000057220458,26.34000015258789,87.63000030517578,27.399999618530273,3034.9
2025-12-16 15:00:00+07:00,12.154166539510092,20.08749993642171,88.10416571299235,27.32083264986674,2390.625
2025-12-16 16:00:00+07:00,11.645833373069763,19.975000222524006,87.16249942779541,27.424999713897705,2327.875
2025-12-16 17:00:00+07:00,13.52000002861023,22.339999866485595,86.31999855041504,27.479999923706053,2629.25
2025-12-16 18:00:00+07:00,17.136363766410135,27.52727291800759,86.5409084666859,27.468181696805086,3277.818181818182
2025-12-16 19:00:00+07:00,23.354166587193806,37.09166701634725,85.9166669845581,27.34583314259847,4882.833333333333
2025-12-16 20:00:00+07:00,24.783333381017048,40.008333683013916,83.35000006357829,27.195833762486775,5301.0
2025-12-16 21:00:00+07:00,26.295833667119343,42.358333110809326,84.95416673024495,27.374999523162842,5831.833333333333
2025-12-16 22:00:00+07:00,26.266666809717815,42.56250031789144,86.69583288828532,27.454166491826374,5817.791666666667
2025-12-16 23:00:00+07:00,24.06250007947286,39.579166889190674,88.07916641235352,27.308332602183025,5094.083333333333
2025-12-17 00:00:00+07:00,23.64090919494629,38.89999996532094,89.65908986871892,27.277272311123934,4962.727272727273
2025-12-17 01:00:00+07:00,22.483333269755047,36.86666679382324,89.93333307902019,27.299999237060547,4632.166666666667
2025-12-17 12:00:00+07:00,16.621428762163436,27.357142857142858,89.21428571428571,27.071428843906947,3194.214285714286
2025-12-17 13:00:00+07:00,18.05416663487752,29.57083336512248,89.48333422342937,27.454166491826374,3477.9583333333335
2025-12-17 14:00:00+07:00,17.454545281150125,28.440909038890492,89.51363615556197,27.5,3346.5454545454545
2025-12-17 16:00:00+07:00,19.570833206176758,31.445833285649616,89.32083384195964,27.5,3803.375
2025-12-17 17:00:00+07:00,20.93750007947286,33.69166707992554,89.20416609446208,27.5,4191.916666666667
2025-12-17 18:00:00+07:00,20.166666666666668,32.499999364217125,89.25,27.5,3946.0
2025-12-17 19:00:00+07:00,24.324999888737995,41.07500020662943,88.67916615804036,27.62083379427592,5242.5
2025-12-17 20:00:00+07:00,24.483333667119343,39.93750047683716,88.89999930063884,27.695834080378216,5209.75
2025-12-17 21:00:00+07:00,22.837499856948853,37.08333365122477,89.35416666666667,27.625000476837158,4730.75
2025-12-17 22:00:00+07:00,21.43125009536743,34.68749976158142,89.96875143051147,27.600000381469727,4297.0
2025-12-17 23:00:00+07:00,21.049999809265138,34.14000015258789,90.35000152587891,27.600000381469727,4199.5
2025-12-18 00:00:00+07:00,19.424999833106995,31.43125021457672,81.06875085830688,26.71875,3771.0625
2025-12-18 01:00:00+07:00,19.255555576748318,31.344444380866157,78.83333333333333,26.73888895246718,3735.222222222222
2025-12-18 02:00:00+07:00,18.899999705227938,31.13181799108332,82.49999965320934,27.009090943769976,3641.590909090909
2025-12-18 03:00:00+07:00,17.97083314259847,29.74999992052714,86.69999980926514,27.012500047683716,3446.0416666666665
2025-12-18 04:00:00+07:00,15.536363861777566,26.431818181818183,88.38636294278231,26.977272640575062,3009.6363636363635
2025-12-18 05:00:00+07:00,14.608333309491476,25.21666677792867,89.09166653951009,26.979166587193806,2839.875
2025-12-18 06:00:00+07:00,15.075000047683716,26.63124990463257,88.26874876022339,27.08750033378601,2907.125
2025-12-18 07:00:00+07:00,17.145833412806194,29.483333190282185,87.98333326975505,27.125000476837158,3292.7083333333335
2025-12-18 08:00:00+07:00,18.10454559326172,30.03636360168457,87.20454476096414,27.218182303688742,3481.2272727272725
2025-12-18 09:00:00+07:00,17.262499650319416,27.945833285649616,86.87499904632568,27.279166142145794,3306.3333333333335
2025-12-18 10:00:00+07:00,16.97499942779541,27.924999713897705,87.07499885559082,27.299999237060547,3228.75
2025-12-18 14:00:00+07:00,15.600000381469727,26.700000762939453,89.69999694824219,27.0,3015.0
2025-12-18 15:00:00+07:00,12.358333388964335,20.77916646003723,88.09583346048991,27.38333336512248,2433.0
2025-12-18 16:00:00+07:00,12.965000009536743,22.094999885559083,86.65499992370606,27.660000610351563,2534.3
2025-12-18 17:00:00+07:00,16.40833326180776,27.35416642824809,85.80416647593181,27.700000762939453,3126.5833333333335
2025-12-18 18:00:00+07:00,21.924999952316284,36.425000031789146,86.31250031789143,27.637500524520874,4472.416666666667
2025-12-18 19:00:00+07:00,21.81249984105428,36.3666672706604,83.32500076293945,27.329166412353516,4454.125
2025-12-18 20:00:00+07:00,19.170833349227905,31.537499984105427,81.40000057220459,27.229166746139526,3720.4166666666665
2025-12-18 21:00:00+07:00,16.900000138716265,27.881818251176313,80.58181866732511,27.20000024275346,3214.0
2025-12-18 22:00:00+07:00,15.049999952316284,24.87500015894572,80.85416571299235,27.166666984558105,2904.7916666666665
2025-12-18 23:00:00+07:00,16.14999993642171,26.316666920979817,80.8000005086263,27.133333841959637,3054.8333333333335
2025-12-23 11:00:00+07:00,25.40000057220459,41.150001525878906,,,4861.0
2025-12-23 12:00:00+07:00,21.550000111262005,34.27500001589457,,,4148.125
2025-12-23 13:00:00+07:00,22.71666669845581,36.308333237965904,,,4454.083333333333
2025-12-23 14:00:00+07:00,26.0041667620341,41.72083346048991,,,5483.875
2025-12-23 15:00:00+07:00,26.104166587193806,41.68750031789144,,,5517.833333333333
2025-12-23 16:00:00+07:00,25.52916653951009,40.32083288828532,,,5352.291666666667
2025-12-23 17:00:00+07:00,26.43749984105428,41.979166666666664,,,5659.208333333333
2025-12-23 18:00:00+07:00,26.762499888737995,42.475000063578285,,,5774.125
2025-12-23 19:00:00+07:00,27.2541667620341,44.262499968210854,,,5929.125
2025-12-23 20:00:00+07:00,30.645454320040617,49.63181773099032,,,7220.045454545455
2025-12-23 21:00:00+07:00,29.28749990463257,47.09999966621399,,,6722.125
