datetime,pm1,pm25,relativehumidity,temperature,um003,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rush_hour_pagi,rush_hour_sore,pm25_lag_1h,pm25_lag_2h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm1_lag_1h,pm1_lag_3h,temperature_lag_1h,temperature_lag_3h,relativehumidity_lag_1h,relativehumidity_lag_3h,um003_lag_1h,um003_lag_3h,pm25_rolling_mean_3h,pm25_rolling_std_3h,pm25_rolling_mean_6h,pm25_rolling_std_6h,pm25_rolling_mean_12h,pm25_rolling_std_12h,pm25_rolling_mean_24h,pm25_rolling_std_24h,pm25_rolling_min_24h,pm25_rolling_max_24h,pm25_diff_1h,pm25_diff_3h,temperature_diff_1h,humidity_diff_1h,pm1_pm25_ratio
2026-04-01 06:00:00,11.6,19.1,61.0,25.8,2329.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0,1,0,20.2,21.7,23.4,32.4,18.1,20.0,12.4,14.3,26.1,26.5,61.0,58.0,2468.0,2787.0,21.766666666666666,1.6010413277883857,25.300000000000008,4.521946483528696,28.3,11.489995648392998,23.383333333333336,9.50494913037408,15.5,49.1,-1.5,-5.600000000000001,-0.1999999999999993,2.0,0.6073298111345647
2026-04-01 07:00:00,10.8,17.6,62.0,25.7,2193.0,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,1,0,19.1,20.2,21.7,28.3,16.2,18.7,11.6,13.4,25.8,26.3,61.0,59.0,2329.0,2618.0,20.33333333333333,1.305118130012038,23.08333333333334,3.48678457415476,28.383333333333336,11.41265910639926,23.34583333333333,9.520640240009842,15.5,49.1,-1.099999999999998,-4.299999999999997,-0.3000000000000007,0.0,0.6136363287706631
2026-04-01 08:00:00,10.1,16.5,61.0,25.8,2069.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0,1,0,17.6,19.1,20.2,25.8,17.4,17.8,10.8,12.4,25.7,26.1,62.0,61.0,2193.0,2468.0,18.96666666666666,1.3051181300119352,21.300000000000008,2.9852973051098988,28.5,11.283213597685684,23.3,9.546590559164686,15.5,49.1,-1.5,-4.099999999999998,-0.1000000000000014,1.0,0.612121175022959
2026-04-01 09:00:00,9.5,15.6,60.0,26.0,1962.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0,1,0,16.5,17.6,19.1,23.4,47.5,16.9,10.1,11.6,25.8,25.8,61.0,61.0,2069.0,2329.0,17.73333333333333,1.3051181300118424,19.750000000000004,2.5665151470225123,28.425,11.366387848712655,23.245833333333334,9.582773455604269,15.5,49.1,-1.1000000000000014,-3.6999999999999993,0.1000000000000014,-1.0,0.6089743199375436
2026-04-01 10:00:00,10.4,17.7,62.0,26.6,2110.0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0,0,0,15.6,16.5,17.6,21.7,49.1,16.2,9.5,10.8,26.0,25.7,60.0,62.0,1962.0,2193.0,16.566666666666663,1.0016652800638393,18.450000000000006,2.310627620343795,25.766666666666666,10.166641828091349,23.191666666666663,9.623789214262963,15.5,49.1,-0.9000000000000004,-3.5000000000000018,0.1999999999999993,-1.0,0.5875705882728481
2026-04-01 11:00:00,18.8,30.5,45.0,27.5,3680.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,0,0,17.7,15.6,16.5,20.2,39.5,21.8,10.4,10.1,26.6,25.8,62.0,61.0,2110.0,2069.0,16.599999999999994,1.053565375262514,17.783333333333335,1.6750124377335571,23.149999999999995,7.232690936429477,23.254166666666663,9.58118532953126,15.5,49.1,2.1,0.0999999999999978,0.6000000000000014,2.0,0.6163934224133304
2026-04-01 12:00:00,16.2,26.5,46.0,28.0,3166.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,0,0,30.5,17.7,15.6,19.1,32.4,17.5,18.8,9.5,27.5,26.0,45.0,60.0,3680.0,1962.0,21.266666666666666,8.0649447197911,19.500000000000004,5.517608177452973,22.4,5.683948691478819,23.61666666666667,9.687763086655911,15.5,49.1,12.8,14.0,0.8999999999999986,-17.0,0.6113207316482743
2026-04-01 13:00:00,19.8,32.6,45.0,27.6,4044.0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,0,0,26.5,30.5,17.7,17.6,28.3,20.3,16.2,10.4,28.0,26.6,46.0,62.0,3166.0,2110.0,24.899999999999995,6.548282217494428,20.733333333333334,6.19569743181209,21.90833333333333,4.94781096379242,23.99166666666667,9.614613726064809,15.5,49.1,-4.0,10.9,0.5,1.0,0.6073619445594496
2026-04-01 14:00:00,21.1,35.3,41.0,27.0,4300.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,0,32.6,26.5,30.5,16.5,25.8,19.0,19.8,18.8,27.6,27.5,45.0,45.0,4044.0,3680.0,29.866666666666664,3.098924544626425,23.233333333333334,7.555571895400348,22.266666666666666,5.56945130860114,24.504166666666663,9.736327276779695,15.5,49.1,6.100000000000001,14.900000000000002,-0.3999999999999986,-1.0,0.597733694115193
2026-04-01 15:00:00,16.1,27.3,51.0,27.9,3121.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0,0,35.3,32.6,26.5,15.6,23.4,16.7,21.1,16.2,27.0,28.0,41.0,46.0,4300.0,3166.0,31.466666666666654,4.508140784546154,26.366666666666674,8.084470710353552,23.058333333333334,6.681515660031222,25.183333333333334,9.902773729426343,15.5,49.1,2.699999999999996,4.799999999999997,-0.6000000000000014,-4.0,0.5897435681412613
2026-04-01 16:00:00,14.2,24.7,54.0,28.1,2819.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,0,1,27.3,35.3,32.6,17.7,21.7,15.5,16.1,19.8,27.9,27.6,51.0,45.0,3121.0,4044.0,31.73333333333333,4.069807530251088,28.316666666666677,6.147004690624938,23.383333333333336,6.793557554221141,25.625,9.743057729123244,15.5,49.1,-7.9999999999999964,0.8000000000000007,0.8999999999999986,10.0,0.5748987621498477
2026-04-01 17:00:00,13.4,22.9,55.0,28.2,2654.0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0,1,24.7,27.3,35.3,30.5,20.2,21.2,14.2,21.1,28.1,27.0,54.0,41.0,2819.0,4300.0,29.099999999999994,5.524490926769142,29.483333333333334,4.028109564866043,23.633333333333336,6.781168219734212,26.008333333333336,9.505463722496389,15.6,49.1,-2.6000000000000014,-7.900000000000002,0.2000000000000028,3.0,0.5851528128754231
2026-04-01 18:00:00,14.5,24.7,52.0,28.1,2849.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,0,1,22.9,24.7,27.3,26.5,19.1,18.1,13.4,16.1,28.2,27.9,55.0,51.0,2654.0,3121.0,24.966666666666654,2.2120880030611536,28.21666666666667,4.770918849295696,23.85833333333333,6.701215403109997,26.079166666666666,9.474358033392674,15.6,49.1,-1.8000000000000007,-12.4,0.0999999999999978,1.0,0.5870445106459712
2026-04-01 19:00:00,18.5,31.2,41.0,27.4,3727.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0,0,1,24.7,22.9,24.7,32.6,17.6,16.2,14.5,14.2,28.1,28.1,52.0,54.0,2849.0,2819.0,24.099999999999994,1.0392304845189866,27.91666666666667,4.953550914905881,24.325,6.532593108970086,26.354166666666668,9.327331468261722,15.6,49.1,1.8000000000000007,-2.6000000000000014,-0.0999999999999978,-3.0,0.592948698943952
2026-04-01 20:00:00,27.0,52.4,45.0,27.1,6597.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,1,31.2,24.7,22.9,35.3,16.5,17.4,18.5,13.4,27.4,28.2,41.0,55.0,3727.0,2654.0,26.266666666666666,4.366157731150736,27.683333333333337,4.716107151726392,25.45833333333333,6.438867536423286,26.979166666666668,9.11754062790148,15.6,49.1,6.5,6.5,-0.7000000000000028,-11.0,0.5152671657391763
2026-04-01 21:00:00,23.9,44.5,49.0,26.9,5390.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0,0,52.4,31.2,24.7,27.3,15.6,47.5,27.0,14.5,27.1,28.1,45.0,52.0,6597.0,2849.0,36.1,14.48551000137572,30.53333333333333,11.093902228997946,28.45,9.507174324501134,28.4375,10.247791384530355,15.6,52.4,21.2,29.5,-0.2999999999999971,4.0,0.5370786396162104
2026-04-01 22:00:00,23.0,41.0,48.0,26.6,4980.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,0,0,44.5,52.4,31.2,24.7,17.7,49.1,23.9,18.5,26.9,27.4,49.0,41.0,5390.0,3727.0,42.69999999999999,10.714009520247654,33.400000000000006,12.252999632738902,30.85833333333333,9.61593926139706,28.3125,10.020948167409012,15.6,52.4,-7.899999999999999,19.8,-0.2000000000000028,4.0,0.560975596073766
2026-04-01 23:00:00,24.6,39.9,41.0,25.6,5358.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,0,0,41.0,44.5,52.4,22.9,30.5,39.5,23.0,27.0,26.6,27.1,48.0,45.0,4980.0,6597.0,45.96666666666666,5.839805932844974,36.116666666666674,11.734294468205876,32.800000000000004,9.053377069565014,27.975,9.408056214708507,15.6,52.4,-3.5,9.8,-0.2999999999999971,-1.0,0.6165413379312948
2026-04-02 00:00:00,21.1,34.1,48.0,26.5,4288.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0,0,0,39.9,41.0,44.5,24.7,26.5,32.4,24.6,23.9,25.6,26.9,41.0,49.0,5358.0,5390.0,41.79999999999999,2.4020824298839534,38.95000000000001,9.797295545195167,33.583333333333336,9.240998896556029,27.99166666666667,9.42969023727712,15.6,52.4,-1.1000000000000014,-12.5,-1.0,-7.0,0.6187683103000496
2026-04-02 01:00:00,18.5,30.4,57.0,26.5,3595.0,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0,0,34.1,39.9,41.0,31.2,32.6,28.3,21.1,23.0,26.5,26.6,48.0,48.0,4288.0,4980.0,38.33333333333333,3.707200201404,40.51666666666667,7.558681542872947,34.21666666666667,8.967804366265142,28.0625,9.470540708129224,15.6,52.4,-5.799999999999997,-10.4,0.8999999999999986,7.0,0.6085526115607693
2026-04-02 02:00:00,17.7,29.2,64.0,26.2,3406.0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0,0,30.4,34.1,39.9,52.4,35.3,25.8,18.5,24.6,26.5,25.6,57.0,41.0,3595.0,5358.0,34.79999999999999,4.788527957520545,40.38333333333333,7.760262023061342,34.03333333333333,9.026157274920717,28.15,9.482523971472478,15.6,52.4,-3.700000000000003,-10.6,0.0,9.0,0.6061643628025902
2026-04-02 03:00:00,16.4,26.8,66.0,26.0,3151.0,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0,0,0,29.2,30.4,34.1,44.5,27.3,23.4,17.7,21.1,26.2,26.5,64.0,48.0,3406.0,4288.0,31.233333333333324,2.5540817005899807,36.51666666666667,6.197875980250583,33.525,9.119621702685322,28.291666666666668,9.471280004704813,15.6,52.4,-1.1999999999999993,-10.7,-0.3000000000000007,7.0,0.6119402756738702
2026-04-02 04:00:00,15.1,24.5,66.0,25.8,2908.0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,0,26.8,29.2,30.4,41.0,24.7,21.7,16.4,18.5,26.0,26.5,66.0,57.0,3151.0,3595.0,28.799999999999997,1.8330302779700225,33.56666666666667,5.840091323478288,33.48333333333333,9.1517343943283,28.433333333333334,9.420221850366897,15.6,52.4,-2.3999999999999986,-7.300000000000001,-0.1999999999999993,2.0,0.6163265054560609
2026-04-02 05:00:00,13.6,22.2,66.0,25.8,2663.0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0,0,0,24.5,26.8,29.2,39.9,22.9,20.2,15.1,17.7,25.8,26.2,66.0,64.0,2908.0,3406.0,26.83333333333333,2.3501772982666345,30.816666666666677,5.51558398236902,33.46666666666666,9.169349469676614,28.55,9.350284813145617,15.6,52.4,-2.3000000000000007,-5.899999999999999,-0.1999999999999993,0.0,0.6126125850174511
2026-04-02 06:00:00,12.4,20.5,66.0,25.7,2468.0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,1,0,22.2,24.5,26.8,34.1,24.7,19.1,13.6,16.4,25.8,26.0,66.0,66.0,2663.0,3151.0,24.5,2.299999999990027,27.866666666666674,4.280965623146836,33.40833333333333,9.24460120909716,28.63333333333333,9.281288641162108,15.6,52.4,-2.3000000000000007,-7.0,0.0,0.0,0.6048780192742429
2026-04-02 07:00:00,11.0,18.1,66.0,25.7,2209.0,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,1,0,20.5,22.2,24.5,30.4,31.2,17.6,12.4,15.1,25.7,25.8,66.0,66.0,2468.0,2908.0,22.399999999999995,2.007485989976959,25.600000000000005,3.904356541083018,33.05833333333333,9.67381266694992,28.691666666666663,9.22298247841155,15.6,52.4,-1.6999999999999993,-6.300000000000001,-0.1000000000000014,0.0,0.6077347730533273
2026-04-02 08:00:00,9.6,15.9,65.0,25.7,1972.0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0,1,0,18.1,20.5,22.2,29.2,52.4,16.5,11.0,13.6,25.7,25.8,66.0,66.0,2209.0,2663.0,20.266666666666666,2.0599352740527426,23.550000000000008,4.104022417080254,31.96666666666667,10.597626949925456,28.7125,9.19736788907248,15.6,52.4,-2.3999999999999986,-6.399999999999999,0.0,0.0,0.6037735469324813
2026-04-02 09:00:00,8.6,14.1,64.0,25.9,1799.0,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,0,1,0,15.9,18.1,20.5,26.8,44.5,15.6,9.6,12.4,25.7,25.7,65.0,66.0,1972.0,2468.0,18.16666666666666,2.300724523554789,21.33333333333334,4.033195589921643,28.925,9.3662959594543,28.6875,9.232754193629605,15.6,52.4,-2.200000000000001,-6.299999999999999,0.0,-1.0,0.609929034756806
2026-04-02 10:00:00,15.6,25.1,49.0,25.8,3026.0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0,0,14.1,15.9,18.1,24.5,41.0,17.7,8.6,11.0,25.9,25.7,64.0,66.0,1799.0,2209.0,16.033333333333328,2.0033305601637683,19.216666666666672,3.921436811496888,26.391666666666666,8.86868426578323,28.625,9.329767693644698,14.1,52.4,-1.8000000000000007,-6.4,0.1999999999999993,-1.0,0.6215139194615967
2026-04-02 11:00:00,19.5,31.1,39.0,26.8,3813.0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0,0,0,25.1,14.1,15.9,22.2,39.9,30.5,15.6,9.6,25.8,25.7,49.0,65.0,3026.0,1972.0,18.366666666666664,5.900282479109492,19.316666666666677,4.087256618633445,25.066666666666663,7.582196051922402,28.933333333333334,9.0717270618137,14.1,52.4,11.000000000000002,7.0,-0.0999999999999978,-15.0,0.6270096261411695
2026-04-02 12:00:00,18.6,30.8,48.0,27.2,3663.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,0,31.1,25.1,14.1,20.5,34.1,26.5,19.5,8.6,26.8,25.9,39.0,64.0,3813.0,1799.0,23.433333333333326,8.621678104249037,20.800000000000004,6.338138527982533,24.33333333333333,6.341111650947948,28.95833333333333,9.077057398434684,14.1,52.4,6.0,15.2,1.0,-10.0,0.6038960842890881
2026-04-02 13:00:00,15.5,26.2,56.0,28.3,3008.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0,0,30.8,31.1,25.1,18.1,30.4,32.6,18.6,15.6,27.2,25.8,48.0,49.0,3663.0,3026.0,29.0,3.380828300868715,22.51666666666667,7.524471188499805,24.058333333333334,5.937777106778921,29.1375,9.068857964627837,14.1,52.4,-0.3000000000000007,16.700000000000003,0.3999999999999986,9.0,0.5916030308548461
2026-04-02 14:00:00,69.6,119.5,62.0,28.6,17535.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,0,26.2,30.8,31.1,15.9,29.2,35.3,15.5,19.5,28.3,26.8,56.0,39.0,3008.0,3813.0,29.366666666666664,2.7465129406737256,23.866666666666674,7.296757270634949,23.70833333333333,5.646633483506846,28.870833333333337,9.056704418690126,14.1,52.4,-4.600000000000001,1.099999999999998,1.1000000000000014,8.0,0.5824267733688135
2026-04-02 15:00:00,39.9,66.3,51.0,28.4,10721.0,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0,0,0,119.5,26.2,30.8,14.1,26.8,27.3,69.6,18.6,28.6,27.2,62.0,48.0,17535.0,3663.0,58.833333333333336,52.58919407381419,41.13333333333333,38.88355264975884,31.23333333333333,28.311749354556685,32.37916666666667,20.60335513341477,14.1,119.5,93.3,88.4,0.3000000000000007,6.0,0.6018099456740582
2026-04-02 16:00:00,30.7,48.7,60.0,28.3,7675.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,0,1,66.3,119.5,26.2,25.1,24.5,24.7,39.9,15.5,28.4,28.3,51.0,56.0,10721.0,3008.0,70.66666666666667,46.80302696763636,49.833333333333336,37.43814454091668,34.525,29.995609527215475,34.00416666666667,21.69442884137789,14.1,119.5,-53.2,35.5,-0.2000000000000028,-11.0,0.6303901307928105
2026-04-02 17:00:00,27.7,44.2,62.0,28.3,6473.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0,1,48.7,66.3,119.5,31.1,22.2,22.9,30.7,69.6,28.3,28.6,60.0,62.0,7675.0,17535.0,78.16666666666667,36.8615427421764,53.76666666666667,35.509979817884584,36.54166666666666,30.07374144070725,35.00416666666667,21.79979016984478,14.1,119.5,-17.599999999999994,22.500000000000004,-0.0999999999999978,9.0,0.6266968184005245
2026-04-02 18:00:00,24.2,38.5,54.0,28.4,5223.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,0,1,44.2,48.7,66.3,30.8,20.5,24.7,27.7,39.9,28.3,28.4,62.0,51.0,6473.0,10721.0,53.06666666666666,11.679183761431808,55.95000000000001,34.21676489675645,38.375,29.78920258934735,35.891666666666666,21.71901424351784,14.1,119.5,-4.5,-75.3,0.0,2.0,0.6285714122448984
2026-04-02 19:00:00,21.8,34.1,45.0,27.9,4439.0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0,0,1,38.5,44.2,48.7,26.2,18.1,31.2,24.2,30.7,28.4,28.3,54.0,60.0,5223.0,7675.0,43.8,5.111751167648649,57.23333333333334,33.21455504242939,39.875,29.25571039829965,36.46666666666666,21.59214161935149,14.1,119.5,-5.700000000000003,-27.8,0.0999999999999978,-8.0,0.6392961689355963
2026-04-02 20:00:00,19.6,30.6,46.0,27.4,3841.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,1,34.1,38.5,44.2,119.5,15.9,52.4,21.8,27.7,27.9,28.3,45.0,62.0,4439.0,6473.0,38.93333333333334,5.06392469664485,58.55000000000001,31.86758541213792,41.208333333333336,28.528660496017984,36.5875,21.56948957288439,14.1,119.5,-4.399999999999999,-14.6,-0.5,-9.0,0.640522854884874
2026-04-02 21:00:00,18.2,28.7,54.0,27.1,3520.0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0,0,0,30.6,34.1,38.5,66.3,14.1,44.5,19.6,24.2,27.4,28.4,46.0,54.0,3841.0,5223.0,34.4,3.9585350825722583,43.73333333333334,12.859341610928928,42.43333333333333,27.645066412830047,35.67916666666667,21.3323591546138,14.1,119.5,-3.5,-13.6,-0.5,1.0,0.634146319367724
